Date,Campaign_Name,Product_Category,Ad_Spend
2025-12-15,Electronics_20251215,Electronics,0.0
2025-12-15,Fashion_20251215,Fashion,68.45
2025-12-15,Grocery_20251215,Grocery,31.8
2025-12-15,Home_Kitchen_20251215,Home & Kitchen,25.73
2025-12-15,Sports_20251215,Sports,210.99
2025-12-15,Toys_20251215,Toys,0.0
2025-12-16,Beauty_20251216,Beauty,12.19
2025-12-16,Books_20251216,Books,27.99
2025-12-16,Electronics_20251216,Electronics,86.0
2025-12-16,Fashion_20251216,Fashion,0.0
2025-12-16,Grocery_20251216,Grocery,16.1
2025-12-16,Home_Kitchen_20251216,Home & Kitchen,170.92
2025-12-16,Sports_20251216,Sports,150.83
2025-12-16,Toys_20251216,Toys,19.79
2025-12-17,Beauty_20251217,Beauty,11.04
2025-12-17,Books_20251217,Books,84.2
2025-12-17,Electronics_20251217,Electronics,142.96
2025-12-17,Fashion_20251217,Fashion,6.54
2025-12-17,Grocery_20251217,Grocery,9.43
2025-12-17,Home_Kitchen_20251217,Home & Kitchen,0.0
2025-12-17,Sports_20251217,Sports,14.49
2025-12-17,Toys_20251217,Toys,0.0
2025-12-18,Beauty_20251218,Beauty,0.0
2025-12-18,Books_20251218,Books,2.29
2025-12-18,Electronics_20251218,Electronics,118.66
2025-12-18,Fashion_20251218,Fashion,200.93
2025-12-18,Grocery_20251218,Grocery,12.83
2025-12-18,Home_Kitchen_20251218,Home & Kitchen,336.93
2025-12-18,Sports_20251218,Sports,0.0
2025-12-18,Toys_20251218,Toys,3.6
2025-12-19,Beauty_20251219,Beauty,15.72
2025-12-19,Books_20251219,Books,6.01
2025-12-19,Electronics_20251219,Electronics,23.32
2025-12-19,Fashion_20251219,Fashion,51.3
2025-12-19,Grocery_20251219,Grocery,42.96
2025-12-19,Home_Kitchen_20251219,Home & Kitchen,297.3
2025-12-19,Sports_20251219,Sports,13.48
2025-12-19,Toys_20251219,Toys,101.16
2025-12-20,Beauty_20251220,Beauty,2.38
2025-12-20,Books_20251220,Books,0.0
2025-12-20,Electronics_20251220,Electronics,0.0
2025-12-20,Fashion_20251220,Fashion,13.18
2025-12-20,Grocery_20251220,Grocery,9.22
2025-12-20,Home_Kitchen_20251220,Home & Kitchen,0.0
2025-12-20,Sports_20251220,Sports,0.0
2025-12-20,Toys_20251220,Toys,10.12
2025-12-21,Beauty_20251221,Beauty,20.99
2025-12-21,Books_20251221,Books,5.26
2025-12-21,Electronics_20251221,Electronics,64.62
2025-12-21,Fashion_20251221,Fashion,202.29
2025-12-21,Grocery_20251221,Grocery,9.55
2025-12-21,Home_Kitchen_20251221,Home & Kitchen,0.0
2025-12-21,Sports_20251221,Sports,204.44
2025-12-21,Toys_20251221,Toys,13.68
2025-12-22,Beauty_20251222,Beauty,8.1
2025-12-22,Books_20251222,Books,19.38
2025-12-22,Electronics_20251222,Electronics,130.79
2025-12-22,Fashion_20251222,Fashion,60.63
2025-12-22,Grocery_20251222,Grocery,0.0
2025-12-22,Home_Kitchen_20251222,Home & Kitchen,60.2
2025-12-22,Sports_20251222,Sports,81.9
2025-12-22,Toys_20251222,Toys,18.26
2025-12-23,Beauty_20251223,Beauty,51.15
2025-12-23,Books_20251223,Books,39.56
2025-12-23,Electronics_20251223,Electronics,0.0
2025-12-23,Fashion_20251223,Fashion,18.84
2025-12-23,Grocery_20251223,Grocery,0.0
2025-12-23,Home_Kitchen_20251223,Home & Kitchen,12.36
2025-12-23,Sports_20251223,Sports,104.8
2025-12-23,Toys_20251223,Toys,27.58
2025-12-24,Beauty_20251224,Beauty,15.64
2025-12-24,Books_20251224,Books,53.58
2025-12-24,Electronics_20251224,Electronics,235.06
2025-12-24,Fashion_20251224,Fashion,27.68
2025-12-24,Grocery_20251224,Grocery,29.51
2025-12-24,Home_Kitchen_20251224,Home & Kitchen,0.0
2025-12-24,Sports_20251224,Sports,14.24
2025-12-24,Toys_20251224,Toys,0.0
2025-12-25,Beauty_20251225,Beauty,7.44
2025-12-25,Books_20251225,Books,25.3
2025-12-25,Electronics_20251225,Electronics,0.0
2025-12-25,Fashion_20251225,Fashion,0.0
2025-12-25,Grocery_20251225,Grocery,68.24
2025-12-25,Home_Kitchen_20251225,Home & Kitchen,0.0
2025-12-25,Sports_20251225,Sports,59.69
2025-12-25,Toys_20251225,Toys,0.0
2025-12-26,Beauty_20251226,Beauty,117.76
2025-12-26,Books_20251226,Books,37.13
2025-12-26,Electronics_20251226,Electronics,0.0
2025-12-26,Fashion_20251226,Fashion,57.72
2025-12-26,Grocery_20251226,Grocery,0.0
2025-12-26,Home_Kitchen_20251226,Home & Kitchen,159.42
2025-12-26,Sports_20251226,Sports,89.11
2025-12-26,Toys_20251226,Toys,0.0
2025-12-27,Beauty_20251227,Beauty,0.0
2025-12-27,Books_20251227,Books,30.53
2025-12-27,Electronics_20251227,Electronics,0.0
2025-12-27,Fashion_20251227,Fashion,124.99
2025-12-27,Grocery_20251227,Grocery,0.0
2025-12-27,Home_Kitchen_20251227,Home & Kitchen,159.98
2025-12-27,Sports_20251227,Sports,10.66
2025-12-27,Toys_20251227,Toys,28.57
2025-12-28,Beauty_20251228,Beauty,10.19
2025-12-28,Books_20251228,Books,10.19
2025-12-28,Electronics_20251228,Electronics,37.4
2025-12-28,Fashion_20251228,Fashion,0.0
2025-12-28,Grocery_20251228,Grocery,0.0
2025-12-28,Home_Kitchen_20251228,Home & Kitchen,14.14
2025-12-28,Sports_20251228,Sports,0.0
2025-12-28,Toys_20251228,Toys,43.94
2025-12-29,Beauty_20251229,Beauty,0.0
2025-12-29,Books_20251229,Books,0.0
2025-12-29,Electronics_20251229,Electronics,15.85
2025-12-29,Fashion_20251229,Fashion,0.0
2025-12-29,Grocery_20251229,Grocery,0.0
2025-12-29,Home_Kitchen_20251229,Home & Kitchen,0.0
2025-12-29,Sports_20251229,Sports,99.4
2025-12-29,Toys_20251229,Toys,85.0
2025-12-30,Beauty_20251230,Beauty,25.69
2025-12-30,Books_20251230,Books,6.45
2025-12-30,Electronics_20251230,Electronics,324.47
2025-12-30,Fashion_20251230,Fashion,53.12
2025-12-30,Grocery_20251230,Grocery,3.14
2025-12-30,Home_Kitchen_20251230,Home & Kitchen,41.53
2025-12-30,Sports_20251230,Sports,21.79
2025-12-30,Toys_20251230,Toys,43.39
2025-12-31,Beauty_20251231,Beauty,37.02
2025-12-31,Books_20251231,Books,0.0
2025-12-31,Electronics_20251231,Electronics,99.18
2025-12-31,Fashion_20251231,Fashion,0.0
2025-12-31,Grocery_20251231,Grocery,8.11
2025-12-31,Home_Kitchen_20251231,Home & Kitchen,27.33
2025-12-31,Sports_20251231,Sports,127.91
2025-12-31,Toys_20251231,Toys,100.71
2026-01-01,Beauty_20260101,Beauty,12.63
2026-01-01,Books_20260101,Books,71.27
2026-01-01,Electronics_20260101,Electronics,13.83
2026-01-01,Fashion_20260101,Fashion,317.17
2026-01-01,Grocery_20260101,Grocery,26.58
2026-01-01,Home_Kitchen_20260101,Home & Kitchen,163.45
2026-01-01,Sports_20260101,Sports,187.97
2026-01-01,Toys_20260101,Toys,0.0
2026-01-02,Beauty_20260102,Beauty,9.86
2026-01-02,Books_20260102,Books,7.55
2026-01-02,Electronics_20260102,Electronics,175.14
2026-01-02,Fashion_20260102,Fashion,3.57
2026-01-02,Grocery_20260102,Grocery,0.0
2026-01-02,Home_Kitchen_20260102,Home & Kitchen,0.0
2026-01-02,Sports_20260102,Sports,50.35
2026-01-02,Toys_20260102,Toys,0.0
2026-01-03,Beauty_20260103,Beauty,82.1
2026-01-03,Books_20260103,Books,46.9
2026-01-03,Electronics_20260103,Electronics,39.18
2026-01-03,Fashion_20260103,Fashion,44.58
2026-01-03,Grocery_20260103,Grocery,0.0
2026-01-03,Home_Kitchen_20260103,Home & Kitchen,5.82
2026-01-03,Sports_20260103,Sports,64.23
2026-01-03,Toys_20260103,Toys,76.44
2026-01-04,Beauty_20260104,Beauty,2.06
2026-01-04,Books_20260104,Books,13.9
2026-01-04,Electronics_20260104,Electronics,56.52
2026-01-04,Fashion_20260104,Fashion,0.0
2026-01-04,Grocery_20260104,Grocery,14.91
2026-01-04,Home_Kitchen_20260104,Home & Kitchen,203.83
2026-01-04,Sports_20260104,Sports,0.0
2026-01-04,Toys_20260104,Toys,118.73
2026-01-05,Beauty_20260105,Beauty,45.92
2026-01-05,Books_20260105,Books,43.52
2026-01-05,Electronics_20260105,Electronics,150.05
2026-01-05,Fashion_20260105,Fashion,0.0
2026-01-05,Grocery_20260105,Grocery,14.06
2026-01-05,Home_Kitchen_20260105,Home & Kitchen,292.13
2026-01-05,Sports_20260105,Sports,58.77
2026-01-05,Toys_20260105,Toys,0.0
2026-01-06,Beauty_20260106,Beauty,12.25
2026-01-06,Books_20260106,Books,0.0
2026-01-06,Electronics_20260106,Electronics,18.2
2026-01-06,Fashion_20260106,Fashion,0.0
2026-01-06,Grocery_20260106,Grocery,0.0
2026-01-06,Home_Kitchen_20260106,Home & Kitchen,0.0
2026-01-06,Sports_20260106,Sports,121.83
2026-01-06,Toys_20260106,Toys,136.59
2026-01-07,Beauty_20260107,Beauty,0.0
2026-01-07,Books_20260107,Books,0.0
2026-01-07,Electronics_20260107,Electronics,0.0
2026-01-07,Fashion_20260107,Fashion,31.05
2026-01-07,Grocery_20260107,Grocery,9.95
2026-01-07,Home_Kitchen_20260107,Home & Kitchen,24.32
2026-01-07,Sports_20260107,Sports,26.98
2026-01-07,Toys_20260107,Toys,70.88
2026-01-08,Beauty_20260108,Beauty,43.78
2026-01-08,Books_20260108,Books,41.36
2026-01-08,Electronics_20260108,Electronics,84.06
2026-01-08,Fashion_20260108,Fashion,57.11
2026-01-08,Grocery_20260108,Grocery,11.49
2026-01-08,Home_Kitchen_20260108,Home & Kitchen,157.41
2026-01-08,Sports_20260108,Sports,0.0
2026-01-08,Toys_20260108,Toys,33.43
2026-01-09,Beauty_20260109,Beauty,0.0
2026-01-09,Books_20260109,Books,57.59
2026-01-09,Electronics_20260109,Electronics,0.0
2026-01-09,Fashion_20260109,Fashion,38.47
2026-01-09,Grocery_20260109,Grocery,0.0
2026-01-09,Home_Kitchen_20260109,Home & Kitchen,108.52
2026-01-09,Sports_20260109,Sports,103.19
2026-01-09,Toys_20260109,Toys,112.3
2026-01-10,Beauty_20260110,Beauty,39.07
2026-01-10,Books_20260110,Books,0.0
2026-01-10,Electronics_20260110,Electronics,0.0
2026-01-10,Fashion_20260110,Fashion,0.0
2026-01-10,Grocery_20260110,Grocery,0.0
2026-01-10,Home_Kitchen_20260110,Home & Kitchen,0.0
2026-01-10,Sports_20260110,Sports,0.0
2026-01-10,Toys_20260110,Toys,0.0
2026-01-11,Beauty_20260111,Beauty,0.0
2026-01-11,Books_20260111,Books,11.01
2026-01-11,Electronics_20260111,Electronics,0.0
2026-01-11,Fashion_20260111,Fashion,128.18
2026-01-11,Grocery_20260111,Grocery,17.84
2026-01-11,Home_Kitchen_20260111,Home & Kitchen,0.0
2026-01-11,Sports_20260111,Sports,45.98
2026-01-11,Toys_20260111,Toys,183.91
2026-01-12,Beauty_20260112,Beauty,13.67
2026-01-12,Books_20260112,Books,54.62
2026-01-12,Electronics_20260112,Electronics,100.4
2026-01-12,Fashion_20260112,Fashion,25.45
2026-01-12,Grocery_20260112,Grocery,8.43
2026-01-12,Home_Kitchen_20260112,Home & Kitchen,96.32
2026-01-12,Sports_20260112,Sports,42.73
2026-01-12,Toys_20260112,Toys,92.28
2026-01-13,Beauty_20260113,Beauty,0.0
2026-01-13,Books_20260113,Books,20.69
2026-01-13,Electronics_20260113,Electronics,18.36
2026-01-13,Fashion_20260113,Fashion,165.73
2026-01-13,Grocery_20260113,Grocery,57.3
2026-01-13,Home_Kitchen_20260113,Home & Kitchen,25.8
2026-01-13,Sports_20260113,Sports,0.0
2026-01-13,Toys_20260113,Toys,0.0
2026-01-14,Beauty_20260114,Beauty,15.29
2026-01-14,Books_20260114,Books,0.0
2026-01-14,Electronics_20260114,Electronics,51.97
2026-01-14,Fashion_20260114,Fashion,245.71
2026-01-14,Grocery_20260114,Grocery,0.0
2026-01-14,Home_Kitchen_20260114,Home & Kitchen,65.5
2026-01-14,Sports_20260114,Sports,58.39
2026-01-14,Toys_20260114,Toys,56.07
2026-01-15,Beauty_20260115,Beauty,56.5
2026-01-15,Books_20260115,Books,12.13
2026-01-15,Electronics_20260115,Electronics,20.42
2026-01-15,Fashion_20260115,Fashion,0.0
2026-01-15,Grocery_20260115,Grocery,0.0
2026-01-15,Home_Kitchen_20260115,Home & Kitchen,123.76
2026-01-15,Sports_20260115,Sports,81.12
2026-01-15,Toys_20260115,Toys,79.56
2026-01-16,Beauty_20260116,Beauty,0.0
2026-01-16,Books_20260116,Books,38.42
2026-01-16,Electronics_20260116,Electronics,0.0
2026-01-16,Fashion_20260116,Fashion,237.46
2026-01-16,Grocery_20260116,Grocery,0.0
2026-01-16,Home_Kitchen_20260116,Home & Kitchen,47.42
2026-01-16,Sports_20260116,Sports,8.29
2026-01-16,Toys_20260116,Toys,0.0
2026-01-17,Beauty_20260117,Beauty,93.61
2026-01-17,Books_20260117,Books,9.77
2026-01-17,Electronics_20260117,Electronics,0.0
2026-01-17,Fashion_20260117,Fashion,26.14
2026-01-17,Grocery_20260117,Grocery,6.16
2026-01-17,Home_Kitchen_20260117,Home & Kitchen,54.23
2026-01-17,Sports_20260117,Sports,0.0
2026-01-17,Toys_20260117,Toys,105.44
2026-01-18,Beauty_20260118,Beauty,0.0
2026-01-18,Books_20260118,Books,27.12
2026-01-18,Electronics_20260118,Electronics,107.66
2026-01-18,Fashion_20260118,Fashion,112.47
2026-01-18,Grocery_20260118,Grocery,0.0
2026-01-18,Home_Kitchen_20260118,Home & Kitchen,3.55
2026-01-18,Sports_20260118,Sports,149.11
2026-01-18,Toys_20260118,Toys,50.18
2026-01-19,Beauty_20260119,Beauty,25.31
2026-01-19,Books_20260119,Books,3.79
2026-01-19,Electronics_20260119,Electronics,133.22
2026-01-19,Fashion_20260119,Fashion,108.78
2026-01-19,Grocery_20260119,Grocery,15.24
2026-01-19,Home_Kitchen_20260119,Home & Kitchen,0.0
2026-01-19,Sports_20260119,Sports,67.44
2026-01-19,Toys_20260119,Toys,0.0
2026-01-20,Beauty_20260120,Beauty,13.99
2026-01-20,Books_20260120,Books,38.78
2026-01-20,Electronics_20260120,Electronics,160.91
2026-01-20,Fashion_20260120,Fashion,0.0
2026-01-20,Grocery_20260120,Grocery,73.19
2026-01-20,Home_Kitchen_20260120,Home & Kitchen,111.91
2026-01-20,Sports_20260120,Sports,38.27
2026-01-20,Toys_20260120,Toys,131.49
2026-01-21,Beauty_20260121,Beauty,27.02
2026-01-21,Books_20260121,Books,27.26
2026-01-21,Electronics_20260121,Electronics,252.41
2026-01-21,Fashion_20260121,Fashion,101.33
2026-01-21,Grocery_20260121,Grocery,17.11
2026-01-21,Home_Kitchen_20260121,Home & Kitchen,84.17
2026-01-21,Sports_20260121,Sports,27.5
2026-01-21,Toys_20260121,Toys,29.59
2026-01-22,Beauty_20260122,Beauty,30.35
2026-01-22,Books_20260122,Books,0.0
2026-01-22,Electronics_20260122,Electronics,0.0
2026-01-22,Fashion_20260122,Fashion,207.48
2026-01-22,Grocery_20260122,Grocery,0.0
2026-01-22,Home_Kitchen_20260122,Home & Kitchen,105.59
2026-01-22,Sports_20260122,Sports,6.45
2026-01-22,Toys_20260122,Toys,19.1
2026-01-23,Beauty_20260123,Beauty,10.98
2026-01-23,Books_20260123,Books,40.22
2026-01-23,Electronics_20260123,Electronics,65.19
2026-01-23,Fashion_20260123,Fashion,0.0
2026-01-23,Grocery_20260123,Grocery,40.55
2026-01-23,Home_Kitchen_20260123,Home & Kitchen,48.06
2026-01-23,Sports_20260123,Sports,0.0
2026-01-23,Toys_20260123,Toys,0.0
2026-01-24,Beauty_20260124,Beauty,13.52
2026-01-24,Books_20260124,Books,0.0
2026-01-24,Electronics_20260124,Electronics,0.0
2026-01-24,Fashion_20260124,Fashion,0.0
2026-01-24,Grocery_20260124,Grocery,0.0
2026-01-24,Home_Kitchen_20260124,Home & Kitchen,222.3
2026-01-24,Sports_20260124,Sports,0.0
2026-01-24,Toys_20260124,Toys,15.61
2026-01-25,Beauty_20260125,Beauty,11.65
2026-01-25,Books_20260125,Books,0.0
2026-01-25,Electronics_20260125,Electronics,30.41
2026-01-25,Fashion_20260125,Fashion,0.0
2026-01-25,Grocery_20260125,Grocery,0.0
2026-01-25,Home_Kitchen_20260125,Home & Kitchen,23.97
2026-01-25,Sports_20260125,Sports,98.63
2026-01-25,Toys_20260125,Toys,19.57
2026-01-26,Beauty_20260126,Beauty,36.5
2026-01-26,Books_20260126,Books,13.31
2026-01-26,Electronics_20260126,Electronics,11.3
2026-01-26,Fashion_20260126,Fashion,78.08
2026-01-26,Grocery_20260126,Grocery,0.0
2026-01-26,Home_Kitchen_20260126,Home & Kitchen,38.59
2026-01-26,Sports_20260126,Sports,0.0
2026-01-26,Toys_20260126,Toys,58.64
2026-01-27,Beauty_20260127,Beauty,11.68
2026-01-27,Books_20260127,Books,12.53
2026-01-27,Electronics_20260127,Electronics,255.37
2026-01-27,Fashion_20260127,Fashion,53.47
2026-01-27,Grocery_20260127,Grocery,43.88
2026-01-27,Home_Kitchen_20260127,Home & Kitchen,107.69
2026-01-27,Sports_20260127,Sports,20.4
2026-01-27,Toys_20260127,Toys,54.88
2026-01-28,Beauty_20260128,Beauty,30.26
2026-01-28,Books_20260128,Books,0.0
2026-01-28,Electronics_20260128,Electronics,0.0
2026-01-28,Fashion_20260128,Fashion,35.17
2026-01-28,Grocery_20260128,Grocery,0.0
2026-01-28,Home_Kitchen_20260128,Home & Kitchen,58.23
2026-01-28,Sports_20260128,Sports,115.51
2026-01-28,Toys_20260128,Toys,88.47
2026-01-29,Beauty_20260129,Beauty,0.0
2026-01-29,Books_20260129,Books,1.72
2026-01-29,Electronics_20260129,Electronics,0.0
2026-01-29,Fashion_20260129,Fashion,9.31
2026-01-29,Grocery_20260129,Grocery,0.0
2026-01-29,Home_Kitchen_20260129,Home & Kitchen,0.0
2026-01-29,Sports_20260129,Sports,0.0
2026-01-29,Toys_20260129,Toys,0.0
2026-01-30,Beauty_20260130,Beauty,30.97
2026-01-30,Books_20260130,Books,22.36
2026-01-30,Electronics_20260130,Electronics,57.38
2026-01-30,Fashion_20260130,Fashion,51.47
2026-01-30,Grocery_20260130,Grocery,0.0
2026-01-30,Home_Kitchen_20260130,Home & Kitchen,0.0
2026-01-30,Sports_20260130,Sports,42.95
2026-01-30,Toys_20260130,Toys,11.16
2026-01-31,Beauty_20260131,Beauty,0.0
2026-01-31,Books_20260131,Books,27.58
2026-01-31,Electronics_20260131,Electronics,0.0
2026-01-31,Fashion_20260131,Fashion,161.39
2026-01-31,Grocery_20260131,Grocery,5.87
2026-01-31,Home_Kitchen_20260131,Home & Kitchen,343.07
2026-01-31,Sports_20260131,Sports,10.42
2026-01-31,Toys_20260131,Toys,316.46
2026-02-01,Beauty_20260201,Beauty,57.66
2026-02-01,Books_20260201,Books,0.0
2026-02-01,Electronics_20260201,Electronics,106.56
2026-02-01,Fashion_20260201,Fashion,48.75
2026-02-01,Grocery_20260201,Grocery,41.38
2026-02-01,Home_Kitchen_20260201,Home & Kitchen,0.0
2026-02-01,Sports_20260201,Sports,49.62
2026-02-01,Toys_20260201,Toys,28.37
2026-02-02,Beauty_20260202,Beauty,0.0
2026-02-02,Books_20260202,Books,5.55
2026-02-02,Electronics_20260202,Electronics,0.0
2026-02-02,Fashion_20260202,Fashion,41.96
2026-02-02,Grocery_20260202,Grocery,0.0
2026-02-02,Home_Kitchen_20260202,Home & Kitchen,5.0
2026-02-02,Sports_20260202,Sports,55.1
2026-02-02,Toys_20260202,Toys,28.77
2026-02-03,Beauty_20260203,Beauty,6.1
2026-02-03,Books_20260203,Books,0.0
2026-02-03,Electronics_20260203,Electronics,0.0
2026-02-03,Fashion_20260203,Fashion,0.0
2026-02-03,Grocery_20260203,Grocery,6.41
2026-02-03,Home_Kitchen_20260203,Home & Kitchen,87.9
2026-02-03,Sports_20260203,Sports,106.79
2026-02-03,Toys_20260203,Toys,36.12
2026-02-04,Beauty_20260204,Beauty,0.0
2026-02-04,Books_20260204,Books,0.0
2026-02-04,Electronics_20260204,Electronics,263.82
2026-02-04,Fashion_20260204,Fashion,0.0
2026-02-04,Grocery_20260204,Grocery,33.16
2026-02-04,Home_Kitchen_20260204,Home & Kitchen,0.0
2026-02-04,Sports_20260204,Sports,72.89
2026-02-04,Toys_20260204,Toys,0.0
2026-02-05,Beauty_20260205,Beauty,4.05
2026-02-05,Books_20260205,Books,20.58
2026-02-05,Electronics_20260205,Electronics,366.81
2026-02-05,Fashion_20260205,Fashion,0.0
2026-02-05,Grocery_20260205,Grocery,21.59
2026-02-05,Home_Kitchen_20260205,Home & Kitchen,48.61
2026-02-05,Sports_20260205,Sports,88.28
2026-02-05,Toys_20260205,Toys,41.3
2026-02-06,Beauty_20260206,Beauty,11.75
2026-02-06,Books_20260206,Books,34.86
2026-02-06,Electronics_20260206,Electronics,236.57
2026-02-06,Fashion_20260206,Fashion,17.5
2026-02-06,Grocery_20260206,Grocery,39.68
2026-02-06,Home_Kitchen_20260206,Home & Kitchen,0.0
2026-02-06,Sports_20260206,Sports,41.82
2026-02-06,Toys_20260206,Toys,67.07
2026-02-07,Beauty_20260207,Beauty,31.52
2026-02-07,Books_20260207,Books,0.0
2026-02-07,Electronics_20260207,Electronics,0.0
2026-02-07,Fashion_20260207,Fashion,72.59
2026-02-07,Grocery_20260207,Grocery,25.46
2026-02-07,Home_Kitchen_20260207,Home & Kitchen,408.12
2026-02-07,Sports_20260207,Sports,0.0
2026-02-07,Toys_20260207,Toys,0.0
2026-02-08,Beauty_20260208,Beauty,17.16
2026-02-08,Books_20260208,Books,43.35
2026-02-08,Electronics_20260208,Electronics,0.0
2026-02-08,Fashion_20260208,Fashion,110.64
2026-02-08,Grocery_20260208,Grocery,0.0
2026-02-08,Home_Kitchen_20260208,Home & Kitchen,48.52
2026-02-08,Sports_20260208,Sports,28.62
2026-02-08,Toys_20260208,Toys,24.9
2026-02-09,Beauty_20260209,Beauty,39.36
2026-02-09,Books_20260209,Books,38.35
2026-02-09,Electronics_20260209,Electronics,64.43
2026-02-09,Fashion_20260209,Fashion,0.0
2026-02-09,Grocery_20260209,Grocery,31.66
2026-02-09,Home_Kitchen_20260209,Home & Kitchen,30.26
2026-02-09,Sports_20260209,Sports,42.49
2026-02-09,Toys_20260209,Toys,0.0
2026-02-10,Beauty_20260210,Beauty,11.86
2026-02-10,Books_20260210,Books,2.0
2026-02-10,Electronics_20260210,Electronics,0.0
2026-02-10,Fashion_20260210,Fashion,32.81
2026-02-10,Grocery_20260210,Grocery,1.76
2026-02-10,Home_Kitchen_20260210,Home & Kitchen,82.94
2026-02-10,Sports_20260210,Sports,110.14
2026-02-10,Toys_20260210,Toys,0.0
2026-02-11,Beauty_20260211,Beauty,0.0
2026-02-11,Books_20260211,Books,18.45
2026-02-11,Electronics_20260211,Electronics,247.42
2026-02-11,Fashion_20260211,Fashion,0.0
2026-02-11,Grocery_20260211,Grocery,0.0
2026-02-11,Home_Kitchen_20260211,Home & Kitchen,0.0
2026-02-11,Sports_20260211,Sports,28.5
2026-02-11,Toys_20260211,Toys,0.0
2026-02-12,Beauty_20260212,Beauty,17.58
2026-02-12,Books_20260212,Books,51.31
2026-02-12,Electronics_20260212,Electronics,65.44
2026-02-12,Fashion_20260212,Fashion,55.97
2026-02-12,Grocery_20260212,Grocery,6.25
2026-02-12,Home_Kitchen_20260212,Home & Kitchen,50.3
2026-02-12,Sports_20260212,Sports,0.0
2026-02-12,Toys_20260212,Toys,33.29
2026-02-13,Beauty_20260213,Beauty,0.0
2026-02-13,Books_20260213,Books,0.0
2026-02-13,Electronics_20260213,Electronics,50.56
2026-02-13,Fashion_20260213,Fashion,42.19
2026-02-13,Grocery_20260213,Grocery,0.0
2026-02-13,Home_Kitchen_20260213,Home & Kitchen,175.88
2026-02-13,Sports_20260213,Sports,0.0
2026-02-13,Toys_20260213,Toys,3.34
2026-02-14,Beauty_20260214,Beauty,32.83
2026-02-14,Books_20260214,Books,0.0
2026-02-14,Electronics_20260214,Electronics,0.0
2026-02-14,Fashion_20260214,Fashion,37.48
2026-02-14,Grocery_20260214,Grocery,7.89
2026-02-14,Home_Kitchen_20260214,Home & Kitchen,337.64
2026-02-14,Sports_20260214,Sports,137.26
2026-02-14,Toys_20260214,Toys,18.62
2026-02-15,Beauty_20260215,Beauty,0.0
2026-02-15,Books_20260215,Books,0.0
2026-02-15,Electronics_20260215,Electronics,0.0
2026-02-15,Fashion_20260215,Fashion,14.14
2026-02-15,Grocery_20260215,Grocery,0.0
2026-02-15,Home_Kitchen_20260215,Home & Kitchen,64.0
2026-02-15,Sports_20260215,Sports,65.93
2026-02-15,Toys_20260215,Toys,9.77
2026-02-16,Beauty_20260216,Beauty,0.0
2026-02-16,Books_20260216,Books,23.42
2026-02-16,Electronics_20260216,Electronics,115.0
2026-02-16,Fashion_20260216,Fashion,18.38
2026-02-16,Grocery_20260216,Grocery,8.14
2026-02-16,Home_Kitchen_20260216,Home & Kitchen,0.0
2026-02-16,Sports_20260216,Sports,0.0
2026-02-16,Toys_20260216,Toys,62.89
2026-02-17,Beauty_20260217,Beauty,38.18
2026-02-17,Books_20260217,Books,3.23
2026-02-17,Electronics_20260217,Electronics,137.55
2026-02-17,Fashion_20260217,Fashion,107.93
2026-02-17,Grocery_20260217,Grocery,2.11
2026-02-17,Home_Kitchen_20260217,Home & Kitchen,0.0
2026-02-17,Sports_20260217,Sports,0.0
2026-02-17,Toys_20260217,Toys,17.02
2026-02-18,Beauty_20260218,Beauty,54.06
2026-02-18,Books_20260218,Books,15.11
2026-02-18,Electronics_20260218,Electronics,39.83
2026-02-18,Fashion_20260218,Fashion,80.64
2026-02-18,Grocery_20260218,Grocery,13.54
2026-02-18,Home_Kitchen_20260218,Home & Kitchen,0.0
2026-02-18,Sports_20260218,Sports,0.0
2026-02-18,Toys_20260218,Toys,0.0
2026-02-19,Beauty_20260219,Beauty,33.49
2026-02-19,Books_20260219,Books,22.73
2026-02-19,Electronics_20260219,Electronics,189.07
2026-02-19,Fashion_20260219,Fashion,0.0
2026-02-19,Grocery_20260219,Grocery,2.78
2026-02-19,Home_Kitchen_20260219,Home & Kitchen,0.0
2026-02-19,Sports_20260219,Sports,37.14
2026-02-19,Toys_20260219,Toys,0.0
2026-02-20,Beauty_20260220,Beauty,27.56
2026-02-20,Books_20260220,Books,0.0
2026-02-20,Electronics_20260220,Electronics,0.0
2026-02-20,Fashion_20260220,Fashion,129.47
2026-02-20,Grocery_20260220,Grocery,0.0
2026-02-20,Home_Kitchen_20260220,Home & Kitchen,47.39
2026-02-20,Sports_20260220,Sports,52.18
2026-02-20,Toys_20260220,Toys,57.58
2026-02-21,Beauty_20260221,Beauty,44.44
2026-02-21,Books_20260221,Books,22.82
2026-02-21,Electronics_20260221,Electronics,125.6
2026-02-21,Fashion_20260221,Fashion,0.0
2026-02-21,Grocery_20260221,Grocery,0.0
2026-02-21,Home_Kitchen_20260221,Home & Kitchen,109.11
2026-02-21,Sports_20260221,Sports,92.86
2026-02-21,Toys_20260221,Toys,22.55
2026-02-22,Beauty_20260222,Beauty,66.53
2026-02-22,Books_20260222,Books,0.0
2026-02-22,Electronics_20260222,Electronics,174.22
2026-02-22,Fashion_20260222,Fashion,16.84
2026-02-22,Grocery_20260222,Grocery,0.0
2026-02-22,Home_Kitchen_20260222,Home & Kitchen,157.52
2026-02-22,Sports_20260222,Sports,21.41
2026-02-22,Toys_20260222,Toys,80.08
